,title,isbn,booktype,author,rating,ratingCount,reviewCount,year,genres
152,"The Last Olympian (Percy Jackson and the Olympians, #5)",9780739380338,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.51,580951,20445,2009,fantasy|young-adult|fantasy|mythology
153,Love in the Time of Cholera,9781400034680,books.book,https://www.goodreads.com/author/show/13450.Gabriel_Garc_a_M_rquez,3.91,365308,17641,1985,fiction|classics|historical|historical-fiction|romance|magical-realism
154,A Walk to Remember,9780446693806,books.book,https://www.goodreads.com/author/show/2345.Nicholas_Sparks,4.17,608611,12318,1999,romance|fiction|womens-fiction|chick-lit|contemporary|young-adult
155,"Insurgent (Divergent, #2)",9780007442911,books.book,https://www.goodreads.com/author/show/4039811.Veronica_Roth,4.05,1050797,57667,2012,young-adult|science-fiction|dystopia|fiction|fantasy
156,The Thorn Birds,null,books.book,https://www.goodreads.com/author/show/4917067.Colleen_McCullough,4.23,293958,5355,1977,fiction|historical|historical-fiction|romance|classics|cultural|australia|historical
157,How the Grinch Stole Christmas!,9780007173044,books.book,https://www.goodreads.com/author/show/61105.Dr_Seuss,4.36,294611,2860,1957,childrens|childrens|picture-books|classics|holiday|christmas|fiction
158,"Eat, Pray, Love",9780143038412,books.book,https://www.goodreads.com/author/show/11679.Elizabeth_Gilbert,3.54,1349128,52285,2006,non-fiction|autobiography|memoir|travel
159,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",9780345453747,books.book,https://www.goodreads.com/author/show/4.Douglas_Adams,4.38,260812,4898,1996,science-fiction|fiction|humor|fantasy|classics
160,The Importance of Being Earnest,9781580495806,books.book,https://www.goodreads.com/author/show/3565.Oscar_Wilde,4.17,277449,7990,1899,classics|plays|fiction|drama|humor
161,Their Eyes Were Watching God,9780061120060,books.book,https://www.goodreads.com/author/show/15151.Zora_Neale_Hurston,3.90,232684,11538,1937,classics|fiction|historical|historical-fiction|academic|school|cultural|african-american
162,Atonement,9780385721790,books.book,https://www.goodreads.com/author/show/2408.Ian_McEwan,3.89,405909,16199,2001,fiction|historical|historical-fiction|romance|classics
163,"Frostbite (Vampire Academy, #2)",null,books.book,https://www.goodreads.com/author/show/137902.Richelle_Mead,4.29,290030,10802,2008,young-adult|paranormal|vampires|fantasy|fantasy|paranormal|romance
164,"The Wonderful Wizard of Oz (Oz, #1)",9780140621679,books.book,https://www.goodreads.com/author/show/3242.L_Frank_Baum,3.98,326034,10965,1900,classics|fantasy|fiction|childrens
165,"The Three Musketeers (The D'Artagnan Romances, #1)",null,books.book,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,4.07,250655,5960,1844,classics|fiction|historical|historical-fiction|adventure
166,Goodnight Moon,9780060775858,books.book,https://www.goodreads.com/author/show/18479.Margaret_Wise_Brown,4.27,273935,5367,1947,childrens|childrens|picture-books|classics
167,The Lorax,9780679889106,books.book,https://www.goodreads.com/author/show/61105.Dr_Seuss,4.34,252789,3731,1971,childrens|childrens|picture-books|fiction
168,Where the Red Fern Grows,9780385323307,books.book,https://www.goodreads.com/author/show/6810.Wilson_Rawls,4.06,312045,10198,1961,classics|fiction|young-adult|childrens
169,"Blood Promise (Vampire Academy, #4)",9781595141989,books.book,https://www.goodreads.com/author/show/137902.Richelle_Mead,4.34,261278,9388,2009,young-adult|paranormal|vampires|fantasy|fantasy|paranormal|romance
170,The Hobbit or There and Back Again,9780618260300,books.book,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien,4.27,2551451,43400,1937,fantasy|classics|fiction|adventure
171,"The Good Earth (House of Earth, #1)",9781416500186,books.book,https://www.goodreads.com/author/show/704.Pearl_S_Buck,3.98,211190,9270,1931,classics|fiction|historical|historical-fiction|cultural|china
172,Tess of the D'Urbervilles,null,books.book,https://www.goodreads.com/author/show/15905.Thomas_Hardy,3.79,219775,7836,1891,classics|fiction|romance|literature
173,Heart of Darkness,9781892295491,books.book,https://www.goodreads.com/author/show/3345.Joseph_Conrad,3.42,367998,12193,1899,classics|fiction|literature|cultural|africa|academic|school|historical|historical-fiction|novels|academic|read-for-school|adventure|young-adult|high-school
174,A Midsummer Night's Dream,9780743477543,books.book,https://www.goodreads.com/author/show/947.William_Shakespeare,3.94,408789,7070,1595,classics|plays|fiction|drama|fantasy
175,The Prophet,9780001000391,books.book,https://www.goodreads.com/author/show/6466154.Kahlil_Gibran,4.23,202198,8023,1923,poetry|philosophy|classics|fiction|spirituality|religion
176,"The Mists of Avalon (Avalon, #1)",9780345350497,books.book,https://www.goodreads.com/author/show/4841825.Marion_Zimmer_Bradley,4.12,178438,6286,1982,fantasy|fiction|historical|historical-fiction|mythology|arthurian|science-fiction-fantasy
177,Good Omens,9780060853983,books.book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,4.25,433849,21305,1990,fantasy|fiction|humor|fantasy|urban-fantasy
178,The Joy Luck Club,9780143038092,books.book,https://www.goodreads.com/author/show/5246.Amy_Tan,3.92,566804,8184,1989,fiction|historical|historical-fiction|classics|cultural|china|contemporary
179,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",9781423101468,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.39,636127,16623,2008,fantasy|young-adult|fantasy|mythology|fiction
180,Jonathan Livingston Seagull,9780743278904,books.book,https://www.goodreads.com/author/show/16904.Richard_Bach,3.83,178139,6830,1970,fiction|classics|philosophy|fantasy|spirituality|inspirational
181,Alice in Wonderland,9780517223628,books.book,https://www.goodreads.com/author/show/34933.Jane_Carruth,4.03,357892,5114,1865,classics|fantasy|fiction|childrens
182,The Phantom Tollbooth,9780394820378,books.book,https://www.goodreads.com/author/show/214.Norton_Juster,4.21,216853,9325,1961,fantasy|fiction|classics|childrens|young-adult|childrens|middle-grade|adventure|humor|childrens|juvenile|academic|school
183,"Clockwork Princess (The Infernal Devices, #3)",9781406321340,books.book,https://www.goodreads.com/author/show/150038.Cassandra_Clare,4.59,292280,26494,2013,fantasy|young-adult|romance|fantasy|paranormal
184,The Call of the Wild,9780439227148,books.book,https://www.goodreads.com/author/show/1240.Jack_London,3.85,292934,8734,1903,classics|fiction|adventure|young-adult|animals
185,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",9780786856862,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.24,646940,23531,2006,fantasy|young-adult|fantasy|mythology|fiction
186,Bridge to Terabithia,9780439366779,books.book,https://www.goodreads.com/author/show/1949.Katherine_Paterson,3.99,398339,11193,1977,young-adult|fiction|childrens|classics|fantasy
187,"The Girl Who Played with Fire (Millennium, #2)",9780307269980,books.book,https://www.goodreads.com/author/show/706255.Stieg_Larsson,4.23,749270,33075,2006,fiction|mystery|thriller|mystery|crime|thriller|mystery-thriller|suspense|contemporary|adult|cultural|sweden|audiobook
188,Madame Bovary,9780192840394,books.book,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,3.66,220913,9207,1856,classics|fiction|cultural|france|literature|european-literature|french-literature|romance|literature|19th-century|novels|historical|historical-fiction|classics|classic-literature
189,"Oh, The Places You'll Go!",9780679805274,books.book,https://www.goodreads.com/author/show/61105.Dr_Seuss,4.35,293434,4774,1990,childrens|childrens|picture-books|fiction|classics|poetry|fantasy|young-adult|inspirational|kids|humor
190,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",9780545265355,books.book,https://www.goodreads.com/author/show/153394.Suzanne_Collins,4.48,175938,6682,2008,young-adult|fiction|fantasy|science-fiction|dystopia|science-fiction|romance|adventure|young-adult|teen|action|science-fiction-fantasy
191,"The Titan's Curse (Percy Jackson and the Olympians, #3)",9780141382890,books.book,https://www.goodreads.com/author/show/15872.Rick_Riordan,4.35,594382,18155,2007,fantasy|young-adult|fantasy|mythology|fiction
192,Oliver Twist,null,books.book,https://www.goodreads.com/author/show/239579.Charles_Dickens,3.86,288588,6586,1838,classics|fiction|literature|historical|historical-fiction
193,"The Maze Runner (The Maze Runner, #1)",9780385737944,books.book,https://www.goodreads.com/author/show/348878.James_Dashner,4.02,899227,53435,2009,young-adult|science-fiction|dystopia|science-fiction
194,Ulysses,null,books.book,https://www.goodreads.com/author/show/5144.James_Joyce,3.73,100568,6009,1922,classics|fiction|literature
195,"Fifty Shades of Grey (Fifty Shades, #1)",9781612130293,books.book,https://www.goodreads.com/author/show/4725841.E_L_James,3.67,1686305,77290,2011,romance|fiction|adult-fiction|erotica|adult|erotica|bdsm
196,"The Clan of the Cave Bear (Earth's Children, #1)",9780553381672,books.book,https://www.goodreads.com/author/show/861.Jean_M_Auel,4.04,210065,5972,1980,historical|historical-fiction|fiction|fantasy|historical
197,The Canterbury Tales,9780140424386,books.book,https://www.goodreads.com/author/show/1838.Geoffrey_Chaucer,3.49,173902,3006,1390,classics|fiction|poetry|literature|academic|school|historical|medieval|short-stories|historical|historical-fiction|classics|classic-literature|academic|read-for-school
198,Treasure Island,9780753453803,books.book,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,3.83,358010,9779,1882,classics|fiction|adventure|young-adult
199,The Neverending Story,9780525457589,books.book,https://www.goodreads.com/author/show/15619.Michael_Ende,4.18,143621,5498,1979,fantasy|classics|fiction|young-adult|childrens
200,The World According to Garp,9780345915597,books.book,https://www.goodreads.com/author/show/3075.John_Irving,4.08,193560,5075,1978,fiction|classics|contemporary|literature|novels
201,A Farewell to Arms,9780099910107,books.book,https://www.goodreads.com/author/show/1455.Ernest_Hemingway,3.80,239314,8562,1929,classics|fiction|historical|historical-fiction|war|literature
202,"A Storm of Swords (A Song of Ice and Fire, #3)",9780553573428,books.book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,4.54,607404,21163,2000,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy
203,David Copperfield,null,books.book,https://www.goodreads.com/author/show/239579.Charles_Dickens,3.98,184186,5627,1849,classics|fiction|literature|historical|historical-fiction
204,Thirteen Reasons Why,9781595141712,books.book,https://www.goodreads.com/author/show/569269.Jay_Asher,3.96,696475,49955,2007,young-adult|contemporary|fiction|realistic-fiction
205,"Wicked (The Wicked Years, #1)",9780060987107,books.book,https://www.goodreads.com/author/show/7025.Gregory_Maguire,3.53,549354,23966,1995,fantasy|fiction|adult
206,"Shōgun (Asian Saga, #1)",9780440178002,books.book,https://www.goodreads.com/author/show/6417.James_Clavell,4.38,133868,3768,1975,historical|historical-fiction|fiction|cultural|japan|historical|classics
207,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",9780743227445,books.book,https://www.goodreads.com/author/show/9987.Philippa_Gregory,4.06,431701,16502,2001,historical|historical-fiction|fiction|historical|romance
208,Extremely Loud and Incredibly Close,9780618711659,books.book,https://www.goodreads.com/author/show/2617.Jonathan_Safran_Foer,3.98,357876,22539,2005,fiction|contemporary|historical|historical-fiction
209,Schindler's List,9780340606513,books.book,https://www.goodreads.com/author/show/6900.Thomas_Keneally,4.35,126040,2008,1982,history|non-fiction|classics|world-war-ii|holocaust|war
210,"Fallen (Fallen, #1)",9780385738934,books.book,https://www.goodreads.com/author/show/2905297.Lauren_Kate,3.73,451305,18980,2009,young-adult|fantasy|fantasy|paranormal|romance|paranormal|angels
211,"Last Sacrifice (Vampire Academy, #6)",9781595143068,books.book,https://www.goodreads.com/author/show/137902.Richelle_Mead,4.40,244187,10859,2010,young-adult|paranormal|vampires|fantasy|fantasy|paranormal|romance
212,His Dark Materials (His Dark Materials #1-3),9780440238607,books.book,https://www.goodreads.com/author/show/3618.Philip_Pullman,4.26,123531,4867,2000,fantasy|young-adult|fiction
213,A Little Princess,9780142437018,books.book,https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett,4.19,253790,6229,1890,classics|fiction|childrens|young-adult
214,A Confederacy of Dunces,9780802130204,books.book,https://www.goodreads.com/author/show/3049.John_Kennedy_Toole,3.89,212120,13771,1980,fiction|classics|humor|literature
215,The Secret Magdalene,9780307346667,books.book,https://www.goodreads.com/author/show/286014.Ki_Longfellow,4.07,4005,431,2005,historical|historical-fiction|fiction|religion|historical
216,The Sun Also Rises,null,books.book,https://www.goodreads.com/author/show/1455.Ernest_Hemingway,3.82,339574,11567,1926,classics|fiction|literature|novels
217,The Boy in the Striped Pajamas,null,books.book,https://www.goodreads.com/author/show/7195.John_Boyne,4.13,422805,23845,2006,historical|historical-fiction|fiction|young-adult|historical|world-war-ii|holocaust
218,"Jurassic Park (Jurassic Park, #1)",9780345370778,books.book,https://www.goodreads.com/author/show/5194.Michael_Crichton,4.01,736790,10660,1990,science-fiction|fiction|thriller|adventure|fantasy
219,"Spirit Bound (Vampire Academy, #5)",9781595142504,books.book,https://www.goodreads.com/author/show/137902.Richelle_Mead,4.36,248644,8573,2010,young-adult|paranormal|vampires|fantasy|fantasy|paranormal|romance
220,The Velveteen Rabbit,9780380002559,books.book,https://www.goodreads.com/author/show/83846.Margery_Williams_Bianco,4.29,204079,3168,1922,childrens|classics|fiction|childrens|picture-books
221,"Murder on the Orient Express (Hercule Poirot, #10)",9780425200452,books.book,https://www.goodreads.com/author/show/123715.Agatha_Christie,4.16,302228,19537,1934,mystery|classics|fiction|mystery|crime|thriller|mystery-thriller|audiobook|mystery|detective|thriller|adult|european-literature|british-literature
222,Beloved,9781400033416,books.book,https://www.goodreads.com/author/show/3534.Toni_Morrison,3.81,281271,9571,1987,fiction|classics|historical|historical-fiction|magical-realism|literature
223,The Silmarillion,9780618391110,books.book,https://www.goodreads.com/author/show/656983.J_R_R_Tolkien,3.91,190809,6983,1977,fantasy|fiction|classics
224,The Trial,9780099428640,books.book,https://www.goodreads.com/author/show/5223.Franz_Kafka,3.98,199108,6215,1925,classics|fiction|literature|philosophy|european-literature|german-literature
225,Cat's Cradle,9780140285604,books.book,https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut,4.17,313428,9668,1963,fiction|classics|science-fiction|humor|literature
226,The Night Circus,9780385534635,books.book,https://www.goodreads.com/author/show/4370565.Erin_Morgenstern,4.04,580473,63980,2011,fantasy|fiction|romance|historical|historical-fiction
227,The Crucible,9780142437339,books.book,https://www.goodreads.com/author/show/8120.Arthur_Miller,3.57,291046,6648,1953,classics|plays|fiction|historical|historical-fiction|drama|academic|school
228,The Iliad/The Odyssey,9780147712554,books.book,https://www.goodreads.com/author/show/903.Homer,4.03,57531,638,-750,classics|fiction|poetry|fantasy|mythology|literature|fantasy|historical|historical-fiction|academic|school|classics|classic-literature|adventure
